id,uuid,DCP_date_current_period,OPCP_open_price_current_period,HPCP_high_price_current_period,LPCP_low_price_current_period,CPCP_close_price_current_period,ACPCP_adjusted_close_price_current_period,VTCP_volume_of_transactions_current_period,MPN10P_median_price_next_10_periods,HPN10P_highest_price_next_10_periods,LPN10P_lowest_price_next_10_periods,HPN1P_high_price_next_1_period,LPN1P_low_price_next_1_period
4974,,09-10-2019,"2,911.10","2,929.32","2,907.41","2,919.40","2,919","2,72,68,20,000","2,991.50","3,014.57","2,917.12","2,948.46","2,917.12"
4975,,10-10-2019,"2,918.55","2,948.46","2,917.12","2,938.13","2,938","3,21,72,50,000","2,995.52","3,016.07","2,962.94","2,993.28","2,963.07"
4976,,11-10-2019,"2,963.07","2,993.28","2,963.07","2,970.27","2,970","3,58,04,60,000","2,997.74","3,027.39","2,962.94","2,972.84","2,962.94"
4977,,14-10-2019,"2,965.81","2,972.84","2,962.94","2,966.15","2,966","2,55,70,20,000","3,000.59","3,044.08","2,973.61","3,003.28","2,973.61"
4978,,15-10-2019,"2,973.61","3,003.28","2,973.61","2,995.68","2,996","3,34,07,40,000","3,003.70","3,047.87","2,976.31","2,997.54","2,985.20"
4979,,16-10-2019,"2,989.68","2,997.54","2,985.20","2,989.69","2,990","3,22,25,70,000","3,007.81","3,050.10","2,976.31","3,008.29","2,991.79"
4980,,17-10-2019,"3,000.77","3,008.29","2,991.79","2,997.95","2,998","3,11,59,60,000","3,014.19","3,050.10","2,976.31","3,000.00","2,976.31"
4981,,18-10-2019,"2,996.84","3,000.00","2,976.31","2,986.20","2,986","3,26,42,90,000","3,024.57","3,066.95","2,991.21","3,007.33","2,995.35"
4982,,21-10-2019,"2,996.48","3,007.33","2,995.35","3,006.72","3,007","3,27,16,20,000","3,035.10","3,085.20","2,991.21","3,014.57","2,995.04"
4983,,22-10-2019,"3,010.73","3,014.57","2,995.04","2,995.99","2,996","3,52,38,90,000","3,038.69","3,085.20","2,991.21","3,004.78","2,991.21"
4984,,23-10-2019,"2,994.01","3,004.78","2,991.21","3,004.52","3,005","3,39,28,70,000","3,045.43","3,085.20","3,000.42","3,016.07","3,000.42"
4985,,24-10-2019,"3,014.78","3,016.07","3,000.42","3,010.29","3,010","3,69,26,00,000","3,050.41","3,097.77","3,001.94","3,027.39","3,001.94"
4986,,25-10-2019,"3,003.32","3,027.39","3,001.94","3,022.55","3,023","3,37,03,70,000","3,066.93","3,097.77","3,023.19","3,044.08","3,032.12"
4987,,28-10-2019,"3,032.12","3,044.08","3,032.12","3,039.42","3,039","3,52,12,30,000","3,074.75","3,097.77","3,023.19","3,047.87","3,034.81"
4988,,29-10-2019,"3,035.39","3,047.87","3,034.81","3,036.89","3,037","3,58,99,30,000","3,078.08","3,102.61","3,023.19","3,050.10","3,025.96"
4989,,30-10-2019,"3,039.74","3,050.10","3,025.96","3,046.77","3,047","3,77,60,30,000","3,079.78","3,102.61","3,023.19","3,046.90","3,023.19"
4990,,31-10-2019,"3,046.90","3,046.90","3,023.19","3,037.56","3,038","4,13,92,80,000","3,083.07","3,102.61","3,050.72","3,066.95","3,050.72"
4991,,01-11-2019,"3,050.72","3,066.95","3,050.72","3,066.91","3,067","3,93,02,00,000","3,085.19","3,120.46","3,065.89","3,085.20","3,074.87"
4992,,04-11-2019,"3,078.96","3,085.20","3,074.87","3,078.27","3,078","4,14,68,50,000","3,087.94","3,124.17","3,065.89","3,083.95","3,072.15"
4993,,05-11-2019,"3,080.80","3,083.95","3,072.15","3,074.62","3,075","4,48,61,30,000","3,091.98","3,127.64","3,065.89","3,078.34","3,065.89"
4994,,06-11-2019,"3,075.10","3,078.34","3,065.89","3,076.78","3,077","4,45,81,90,000","3,093.57","3,127.64","3,073.58","3,097.77","3,080.23"
4995,,07-11-2019,"3,087.02","3,097.77","3,080.23","3,085.18","3,085","4,14,46,40,000","3,098.13","3,127.64","3,073.58","3,093.09","3,073.58"
4996,,08-11-2019,"3,081.25","3,093.09","3,073.58","3,093.08","3,093","3,49,91,50,000","3,104.39","3,127.64","3,075.82","3,088.33","3,075.82"
4997,,11-11-2019,"3,080.33","3,088.33","3,075.82","3,087.01","3,087","3,03,55,30,000","3,108.47","3,133.83","3,078.80","3,102.61","3,084.73"
4998,,12-11-2019,"3,089.28","3,102.61","3,084.73","3,091.84","3,092","3,46,60,10,000","3,112.47","3,142.69","3,078.80","3,098.06","3,078.80"
4999,,13-11-2019,"3,084.18","3,098.06","3,078.80","3,094.04","3,094","3,50,92,80,000","3,117.44","3,154.26","3,083.26","3,098.20","3,083.26"
5000,,14-11-2019,"3,090.75","3,098.20","3,083.26","3,096.63","3,097","3,27,60,70,000","3,120.32","3,154.26","3,091.41","3,120.46","3,104.60"
5001,,15-11-2019,"3,107.92","3,120.46","3,104.60","3,120.46","3,120","3,33,56,50,000","3,122.11","3,154.26","3,091.41","3,124.17","3,112.06"
5002,,18-11-2019,"3,117.91","3,124.17","3,112.06","3,122.03","3,122","3,43,66,90,000","3,119.57","3,154.26","3,070.33","3,127.64","3,113.47"
5003,,19-11-2019,"3,127.45","3,127.64","3,113.47","3,120.18","3,120","3,59,00,70,000","3,116.05","3,154.26","3,070.33","3,118.97","3,091.41"
5004,,20-11-2019,"3,114.66","3,118.97","3,091.41","3,108.46","3,108","4,03,48,90,000","3,117.44","3,154.26","3,070.33","3,110.11","3,094.55"
5005,,21-11-2019,"3,108.49","3,110.11","3,094.55","3,103.54","3,104","3,72,05,60,000","3,126.90","3,154.26","3,070.33","3,112.87","3,099.26"
5006,,22-11-2019,"3,111.41","3,112.87","3,099.26","3,110.29","3,110","3,22,67,80,000","3,134.62","3,154.26","3,070.33","3,133.83","3,117.44"
5007,,25-11-2019,"3,117.44","3,133.83","3,117.44","3,133.64","3,134","3,51,15,30,000","3,135.11","3,154.26","3,070.33","3,142.69","3,131.00"
5008,,26-11-2019,"3,134.85","3,142.69","3,131.00","3,140.52","3,141","4,59,55,90,000","3,135.41","3,154.26","3,070.33","3,154.26","3,143.41"
5009,,27-11-2019,"3,145.49","3,154.26","3,143.41","3,153.63","3,154","3,03,30,90,000","3,135.41","3,176.28","3,070.33","3,150.30","3,139.34"
5010,,29-11-2019,"3,147.18","3,150.30","3,139.34","3,140.98","3,141","1,74,30,20,000","3,135.41","3,182.68","3,070.33","3,144.31","3,110.78"
5011,,02-12-2019,"3,143.85","3,144.31","3,110.78","3,113.87","3,114","3,26,87,40,000","3,137.21","3,197.71","3,070.33","3,094.97","3,070.33"
5012,,03-12-2019,"3,087.41","3,094.97","3,070.33","3,093.20","3,093","3,65,33,90,000","3,141.53","3,198.22","3,102.53","3,119.38","3,102.53"
5013,,04-12-2019,"3,103.50","3,119.38","3,102.53","3,112.76","3,113","3,69,50,30,000","3,147.39","3,198.48","3,103.76","3,119.45","3,103.76"
5014,,05-12-2019,"3,119.21","3,119.45","3,103.76","3,117.43","3,117","3,35,57,50,000","3,167.61","3,205.48","3,126.09","3,150.60","3,134.62"
5015,,06-12-2019,"3,134.62","3,150.60","3,134.62","3,145.91","3,146","3,47,94,80,000","3,183.15","3,225.65","3,126.09","3,148.87","3,135.46"
5016,,09-12-2019,"3,141.86","3,148.87","3,135.46","3,135.96","3,136","3,34,59,90,000","3,191.14","3,227.78","3,126.09","3,142.12","3,126.09"
5017,,10-12-2019,"3,135.36","3,142.12","3,126.09","3,132.52","3,133","3,34,37,90,000","3,193.26","3,227.78","3,133.21","3,143.98","3,133.21"
5018,,11-12-2019,"3,135.75","3,143.98","3,133.21","3,141.63","3,142","3,25,25,40,000","3,197.96","3,240.08","3,138.47","3,176.28","3,138.47"
5019,,12-12-2019,"3,141.23","3,176.28","3,138.47","3,168.57","3,169","3,99,06,90,000","3,210.76","3,247.93","3,156.51","3,182.68","3,156.51"
5020,,13-12-2019,"3,166.65","3,182.68","3,156.51","3,168.80","3,169","3,73,68,70,000","3,221.42","3,247.93","3,183.63","3,197.71","3,183.63"
5021,,16-12-2019,"3,183.63","3,197.71","3,183.63","3,191.45","3,191","4,05,17,90,000","3,222.88","3,247.93","3,191.03","3,198.22","3,191.03"
5022,,17-12-2019,"3,195.40","3,198.22","3,191.03","3,192.52","3,193","3,83,75,40,000","3,225.24","3,258.14","3,191.14","3,198.48","3,191.14"
5023,,18-12-2019,"3,195.21","3,198.48","3,191.14","3,191.14","3,191","4,01,40,80,000","3,226.40","3,258.14","3,192.32","3,205.48","3,192.32"
5024,,19-12-2019,"3,192.32","3,205.48","3,192.32","3,205.37","3,205","3,72,04,50,000","3,227.49","3,258.14","3,212.03","3,225.65","3,216.03"
5025,,20-12-2019,"3,223.33","3,225.65","3,216.03","3,221.22","3,221","6,45,42,70,000","3,232.07","3,258.14","3,212.03","3,227.78","3,222.30"
5026,,23-12-2019,"3,226.05","3,227.78","3,222.30","3,224.01","3,224","3,06,06,10,000","3,235.19","3,267.07","3,212.03","3,226.43","3,220.51"
5027,,24-12-2019,"3,225.45","3,226.43","3,220.51","3,223.38","3,223","1,29,65,40,000","3,239.50","3,275.58","3,212.03","3,240.08","3,227.20"
5028,,26-12-2019,"3,227.20","3,240.08","3,227.20","3,239.91","3,240","2,16,06,80,000","3,241.39","3,282.99","3,212.03","3,247.93","3,234.37"
5029,,27-12-2019,"3,247.23","3,247.93","3,234.37","3,240.02","3,240","2,42,86,70,000","3,244.79","3,288.13","3,212.03","3,240.92","3,216.57"
5030,,30-12-2019,"3,240.09","3,240.92","3,216.57","3,221.29","3,221","3,01,32,90,000","3,248.95","3,294.25","3,212.03","3,231.72","3,212.03"
5031,,31-12-2019,"3,215.18","3,231.72","3,212.03","3,230.78","3,231","2,89,38,10,000","3,262.27","3,298.66","3,214.64","3,258.14","3,235.53"
5032,,02-01-2020,"3,244.67","3,258.14","3,235.53","3,257.85","3,258","3,45,82,50,000","3,269.21","3,317.11","3,214.64","3,246.15","3,222.34"
5033,,03-01-2020,"3,226.36","3,246.15","3,222.34","3,234.85","3,235","3,46,12,90,000","3,276.39","3,329.88","3,214.64","3,246.84","3,214.64"
5034,,06-01-2020,"3,217.55","3,246.84","3,214.64","3,246.28","3,246","3,67,40,70,000","3,282.63","3,329.88","3,232.43","3,244.91","3,232.43"
5035,,07-01-2020,"3,241.86","3,244.91","3,232.43","3,237.18","3,237","3,42,03,80,000","3,287.93","3,337.77","3,236.67","3,267.07","3,236.67"
5036,,08-01-2020,"3,238.59","3,267.07","3,236.67","3,253.05","3,253","3,72,08,90,000","3,300.27","3,337.77","3,260.86","3,275.58","3,263.67"
5037,,09-01-2020,"3,266.03","3,275.58","3,263.67","3,274.70","3,275","3,63,83,90,000","3,306.45","3,337.77","3,260.86","3,282.99","3,260.86"
5038,,10-01-2020,"3,281.81","3,282.99","3,260.86","3,265.35","3,265","3,21,29,70,000","3,306.45","3,337.77","3,234.50","3,288.13","3,268.43"
5039,,13-01-2020,"3,271.13","3,288.13","3,268.43","3,288.13","3,288","3,45,63,80,000","3,306.45","3,337.77","3,234.50","3,294.25","3,277.19"
5040,,14-01-2020,"3,285.35","3,294.25","3,277.19","3,283.15","3,283","3,66,51,30,000","3,306.45","3,337.77","3,234.50","3,298.66","3,280.69"
5041,,15-01-2020,"3,282.27","3,298.66","3,280.69","3,289.29","3,289","3,71,68,40,000","3,306.45","3,337.77","3,234.50","3,317.11","3,302.82"
5042,,16-01-2020,"3,302.97","3,317.11","3,302.82","3,316.81","3,317","3,53,50,80,000","3,291.46","3,337.77","3,214.68","3,329.88","3,318.86"
5043,,17-01-2020,"3,323.66","3,329.88","3,318.86","3,329.62","3,330","3,69,81,70,000","3,282.33","3,337.77","3,214.68","3,329.79","3,316.61"
5044,,21-01-2020,"3,321.03","3,329.79","3,316.61","3,320.79","3,321","4,10,53,40,000","3,281.79","3,337.77","3,214.68","3,337.77","3,320.04"
5045,,22-01-2020,"3,330.02","3,337.77","3,320.04","3,321.75","3,322","3,61,98,50,000","3,281.79","3,337.58","3,214.68","3,326.88","3,301.87"
5046,,23-01-2020,"3,315.77","3,326.88","3,301.87","3,325.54","3,326","3,76,48,60,000","3,281.79","3,347.96","3,214.68","3,333.18","3,281.53"
5047,,24-01-2020,"3,333.10","3,333.18","3,281.53","3,295.47","3,295","3,70,71,30,000","3,282.19","3,347.96","3,214.68","3,258.85","3,234.50"
5048,,27-01-2020,"3,247.16","3,258.85","3,234.50","3,243.63","3,244","3,82,31,00,000","3,287.68","3,352.26","3,214.68","3,285.78","3,253.22"
5049,,28-01-2020,"3,255.35","3,285.78","3,253.22","3,276.24","3,276","3,52,67,20,000","3,310.33","3,375.63","3,214.68","3,293.47","3,271.89"
5050,,29-01-2020,"3,289.46","3,293.47","3,271.89","3,273.40","3,273","3,58,45,00,000","3,326.31","3,381.47","3,214.68","3,285.91","3,242.80"
5051,,30-01-2020,"3,256.45","3,285.91","3,242.80","3,283.66","3,284","3,78,72,50,000","3,334.89","3,385.09","3,214.68","3,282.33","3,214.68"
5052,,31-01-2020,"3,282.33","3,282.33","3,214.68","3,225.52","3,226","4,52,78,30,000","3,344.09","3,385.09","3,235.66","3,268.44","3,235.66"
5053,,03-02-2020,"3,235.66","3,268.44","3,235.66","3,248.92","3,249","3,75,79,10,000","3,352.49","3,385.09","3,280.61","3,306.92","3,280.61"
5054,,04-02-2020,"3,280.61","3,306.92","3,280.61","3,297.59","3,298","3,99,53,20,000","3,364.43","3,393.52","3,313.75","3,337.58","3,313.75"
5055,,05-02-2020,"3,324.91","3,337.58","3,313.75","3,334.69","3,335","4,11,77,30,000","3,368.26","3,393.52","3,317.77","3,347.96","3,334.39"
5056,,06-02-2020,"3,344.92","3,347.96","3,334.39","3,345.78","3,346","3,86,83,70,000","3,368.26","3,393.52","3,317.77","3,341.42","3,322.12"
5057,,07-02-2020,"3,335.54","3,341.42","3,322.12","3,327.71","3,328","3,73,06,50,000","3,368.26","3,393.52","3,214.65","3,352.26","3,317.77"
5058,,10-02-2020,"3,318.28","3,352.26","3,317.77","3,352.09","3,352","3,45,03,50,000","3,368.26","3,393.52","3,118.77","3,375.63","3,352.72"
5059,,11-02-2020,"3,365.87","3,375.63","3,352.72","3,357.75","3,358","3,76,05,50,000","3,366.82","3,393.52","3,108.99","3,381.47","3,369.72"
5060,,12-02-2020,"3,370.50","3,381.47","3,369.72","3,379.45","3,379","3,92,63,80,000","3,358.06","3,393.52","2,977.39","3,385.09","3,360.52"
5061,,13-02-2020,"3,365.90","3,385.09","3,360.52","3,373.94","3,374","3,49,82,40,000","3,294.13","3,393.52","2,855.84","3,380.69","3,366.15"
5062,,14-02-2020,"3,378.08","3,380.69","3,366.15","3,380.16","3,380","3,39,80,40,000","3,232.41","3,393.52","2,855.84","3,375.01","3,355.61"
5063,,18-02-2020,"3,369.04","3,375.01","3,355.61","3,370.29","3,370","3,74,67,20,000","3,138.42","3,393.52","2,855.84","3,393.52","3,378.83"
5064,,19-02-2020,"3,380.39","3,393.52","3,378.83","3,386.15","3,386","3,60,01,50,000","3,123.49","3,389.15","2,855.84","3,389.15","3,341.02"
5065,,20-02-2020,"3,380.45","3,389.15","3,341.02","3,373.23","3,373","4,00,73,20,000","3,093.71","3,360.76","2,855.84","3,360.76","3,328.45"
5066,,21-02-2020,"3,360.50","3,360.76","3,328.45","3,337.75","3,338","3,89,92,70,000","3,069.12","3,259.81","2,855.84","3,259.81","3,214.65"
5067,,24-02-2020,"3,257.61","3,259.81","3,214.65","3,225.89","3,226","4,84,29,60,000","3,031.66","3,246.99","2,734.43","3,246.99","3,118.77"
5068,,25-02-2020,"3,238.94","3,246.99","3,118.77","3,128.21","3,128","5,59,15,10,000","2,992.88","3,182.51","2,734.00","3,182.51","3,108.99"
5069,,26-02-2020,"3,139.90","3,182.51","3,108.99","3,116.39","3,116","5,47,81,10,000","2,973.33","3,136.72","2,707.22","3,097.07","2,977.39"
5070,,27-02-2020,"3,062.54","3,097.07","2,977.39","2,978.76","2,979","7,05,88,40,000","2,949.35","3,136.72","2,478.86","2,959.72","2,855.84"
5071,,28-02-2020,"2,916.90","2,959.72","2,855.84","2,954.22","2,954","8,56,38,50,000","2,892.07","3,136.72","2,478.86","3,090.96","2,945.19"
5072,,02-03-2020,"2,974.28","3,090.96","2,945.19","3,090.23","3,090","6,37,64,00,000","2,826.84","3,136.72","2,380.94","3,136.72","2,976.63"
5073,,03-03-2020,"3,096.46","3,136.72","2,976.63","3,003.37","3,003","6,35,59,40,000","2,760.76","3,130.97","2,367.04","3,130.97","3,034.38"
5074,,04-03-2020,"3,045.75","3,130.97","3,034.38","3,130.12","3,130","5,03,54,80,000","2,711.18","3,083.04","2,280.52","3,083.04","2,999.83"
5075,,05-03-2020,"3,075.70","3,083.04","2,999.83","3,023.94","3,024","5,57,55,50,000","2,595.58","2,985.93","2,280.52","2,985.93","2,901.54"
5076,,06-03-2020,"2,954.20","2,985.93","2,901.54","2,972.37","2,972","6,55,21,40,000","2,518.89","2,882.59","2,280.52","2,863.89","2,734.43"
5077,,09-03-2020,"2,863.89","2,863.89","2,734.43","2,746.56","2,747","8,42,30,50,000","2,467.96","2,882.59","2,191.86","2,882.59","2,734.00"
5078,,10-03-2020,"2,813.48","2,882.59","2,734.00","2,882.23","2,882","7,63,59,60,000","2,448.52","2,825.60","2,191.86","2,825.60","2,707.22"
5079,,11-03-2020,"2,825.60","2,825.60","2,707.22","2,741.38","2,741","7,37,41,10,000","2,441.92","2,711.33","2,191.86","2,660.95","2,478.86"
5080,,12-03-2020,"2,630.86","2,660.95","2,478.86","2,480.64","2,481","8,82,93,80,000","2,441.92","2,711.33","2,191.86","2,711.33","2,492.37"
5081,,13-03-2020,"2,569.99","2,711.33","2,492.37","2,711.02","2,711","8,25,86,70,000","2,441.92","2,637.01","2,191.86","2,562.98","2,380.94"
5082,,16-03-2020,"2,508.59","2,562.98","2,380.94","2,386.13","2,386","7,78,15,40,000","2,451.36","2,637.01","2,191.86","2,553.93","2,367.04"
5083,,17-03-2020,"2,425.66","2,553.93","2,367.04","2,529.19","2,529","8,35,85,00,000","2,455.67","2,641.39","2,191.86","2,453.57","2,280.52"
5084,,18-03-2020,"2,436.50","2,453.57","2,280.52","2,398.10","2,398","8,75,57,80,000","2,476.82","2,641.39","2,191.86","2,466.97","2,319.78"
5085,,19-03-2020,"2,393.48","2,466.97","2,319.78","2,409.39","2,409","7,94,67,10,000","2,495.85","2,641.39","2,191.86","2,453.01","2,295.56"
5086,,20-03-2020,"2,431.94","2,453.01","2,295.56","2,304.92","2,305","9,04,46,90,000","2,501.01","2,641.39","2,191.86","2,300.73","2,191.86"
5087,,23-03-2020,"2,290.71","2,300.73","2,191.86","2,237.40","2,237","7,40,21,80,000","2,530.06","2,676.85","2,344.44","2,449.71","2,344.44"
5088,,24-03-2020,"2,344.44","2,449.71","2,344.44","2,447.33","2,447","7,54,73,50,000","2,557.09","2,756.89","2,407.53","2,571.42","2,407.53"
5089,,25-03-2020,"2,457.77","2,571.42","2,407.53","2,475.56","2,476","8,28,56,70,000","2,572.86","2,760.75","2,447.49","2,637.01","2,500.72"
5090,,26-03-2020,"2,501.29","2,637.01","2,500.72","2,630.07","2,630","7,75,31,60,000","2,587.63","2,818.57","2,447.49","2,615.91","2,520.02"
5091,,27-03-2020,"2,555.87","2,615.91","2,520.02","2,541.47","2,541","6,19,43,30,000","2,625.00","2,818.57","2,447.49","2,631.80","2,545.28"
5092,,30-03-2020,"2,558.98","2,631.80","2,545.28","2,626.65","2,627","5,74,62,20,000","2,661.35","2,851.85","2,447.49","2,641.39","2,571.15"
5093,,31-03-2020,"2,614.69","2,641.39","2,571.15","2,584.59","2,585","6,56,82,90,000","2,708.96","2,851.85","2,447.49","2,522.75","2,447.49"
5094,,01-04-2020,"2,498.08","2,522.75","2,447.49","2,470.50","2,471","5,94,79,00,000","2,758.82","2,851.85","2,455.79","2,533.22","2,455.79"
5095,,02-04-2020,"2,458.54","2,533.22","2,455.79","2,526.90","2,527","6,45,49,90,000","2,763.34","2,879.22","2,459.96","2,538.18","2,459.96"
5096,,03-04-2020,"2,514.92","2,538.18","2,459.96","2,488.65","2,489","6,08,71,90,000","2,784.48","2,879.22","2,574.57","2,676.85","2,574.57"
5097,,06-04-2020,"2,578.28","2,676.85","2,574.57","2,663.68","2,664","6,39,18,60,000","2,785.57","2,879.22","2,657.67","2,756.89","2,657.67"
5098,,07-04-2020,"2,738.65","2,756.89","2,657.67","2,659.41","2,659","7,04,07,20,000","2,791.13","2,879.22","2,663.30","2,760.75","2,663.30"
5099,,08-04-2020,"2,685.00","2,760.75","2,663.30","2,749.98","2,750","5,85,63,70,000","2,798.56","2,879.22","2,721.17","2,818.57","2,762.36"
5100,,09-04-2020,"2,776.99","2,818.57","2,762.36","2,789.82","2,790","7,88,01,40,000","2,800.71","2,879.22","2,721.17","2,782.46","2,721.17"
5101,,13-04-2020,"2,782.46","2,782.46","2,721.17","2,761.63","2,762","5,27,43,10,000","2,811.13","2,887.72","2,727.10","2,851.85","2,805.10"
5102,,14-04-2020,"2,805.10","2,851.85","2,805.10","2,846.06","2,846","5,56,74,00,000","2,813.87","2,921.15","2,727.10","2,801.88","2,761.54"
5103,,15-04-2020,"2,795.64","2,801.88","2,761.54","2,783.36","2,783","5,20,33,90,000","2,833.81","2,954.86","2,727.10","2,806.51","2,764.32"
5104,,16-04-2020,"2,799.34","2,806.51","2,764.32","2,799.55","2,800","5,17,99,90,000","2,845.26","2,954.86","2,727.10","2,879.22","2,830.88"
5105,,17-04-2020,"2,842.43","2,879.22","2,830.88","2,874.56","2,875","5,79,21,40,000","2,845.26","2,954.86","2,727.10","2,868.98","2,820.43"
5106,,20-04-2020,"2,845.62","2,868.98","2,820.43","2,823.16","2,823","5,22,01,60,000","2,843.49","2,954.86","2,727.10","2,785.54","2,727.10"
5107,,21-04-2020,"2,784.81","2,785.54","2,727.10","2,736.56","2,737","5,07,58,30,000","2,857.68","2,954.86","2,775.95","2,815.10","2,775.95"
5108,,22-04-2020,"2,787.89","2,815.10","2,775.95","2,799.31","2,799","5,04,96,60,000","2,865.57","2,954.86","2,791.76","2,844.90","2,794.26"
5109,,23-04-2020,"2,810.42","2,844.90","2,794.26","2,797.80","2,798","5,75,65,20,000","2,869.09","2,954.86","2,791.76","2,842.71","2,791.76"
5110,,24-04-2020,"2,812.64","2,842.71","2,791.76","2,836.74","2,837","5,37,44,80,000","2,879.83","2,954.86","2,797.85","2,887.72","2,852.89"
5111,,27-04-2020,"2,854.65","2,887.72","2,852.89","2,878.48","2,878","5,19,42,60,000","2,889.96","2,954.86","2,797.85","2,921.15","2,860.71"
5112,,28-04-2020,"2,909.96","2,921.15","2,860.71","2,863.39","2,863","5,67,28,80,000","2,891.79","2,954.86","2,797.85","2,954.86","2,912.16"
5113,,29-04-2020,"2,918.46","2,954.86","2,912.16","2,939.51","2,940","6,62,01,40,000","2,877.37","2,945.82","2,793.15","2,930.91","2,892.47"
5114,,30-04-2020,"2,930.91","2,930.91","2,892.47","2,912.43","2,912","6,52,31,20,000","2,869.34","2,945.82","2,766.64","2,869.09","2,821.61"
5115,,01-05-2020,"2,869.09","2,869.09","2,821.61","2,830.71","2,831","4,75,31,60,000","2,869.23","2,945.82","2,766.64","2,844.24","2,797.85"
5116,,04-05-2020,"2,815.01","2,844.24","2,797.85","2,842.74","2,843","4,72,31,40,000","2,877.37","2,968.09","2,766.64","2,898.23","2,863.55"
5117,,05-05-2020,"2,868.88","2,898.23","2,863.55","2,868.44","2,868","5,12,95,90,000","2,887.79","2,968.09","2,766.64","2,891.11","2,847.65"
5118,,06-05-2020,"2,883.14","2,891.11","2,847.65","2,848.42","2,848","4,86,19,20,000","2,907.54","2,980.29","2,766.64","2,901.92","2,876.48"
5119,,07-05-2020,"2,878.26","2,901.92","2,876.48","2,881.19","2,881","5,16,46,40,000","2,920.38","2,980.29","2,766.64","2,932.16","2,902.88"
5120,,08-05-2020,"2,908.83","2,932.16","2,902.88","2,929.80","2,930","4,85,71,60,000","2,926.76","2,980.29","2,766.64","2,944.25","2,903.44"
5121,,11-05-2020,"2,915.46","2,944.25","2,903.44","2,930.19","2,930","4,80,73,20,000","2,939.04","3,021.72","2,766.64","2,945.82","2,869.59"
5122,,12-05-2020,"2,939.50","2,945.82","2,869.59","2,870.12","2,870","5,10,77,10,000","2,948.49","3,036.25","2,766.64","2,874.14","2,793.15"
5123,,13-05-2020,"2,865.86","2,874.14","2,793.15","2,820.00","2,820","6,14,31,30,000","2,954.68","3,068.67","2,766.64","2,852.80","2,766.64"
